6.500000000000000000e+01,7.474995199999999613e+02,3.454999199999999746e+02,8.100006399999999473e+01,7.699967999999999790e+01
6.600000000000000000e+01,7.480000000000000000e+02,3.244996800000000121e+02,7.600000000000000000e+01,7.500023999999999091e+01
6.800000000000000000e+01,7.430003199999999879e+02,3.160000799999999685e+02,8.200000000000000000e+01,7.999992000000000303e+01
6.900000000000000000e+01,7.419993599999999105e+02,3.180002399999999625e+02,8.400000000000000000e+01,7.999992000000000303e+01
7.000000000000000000e+01,7.445004799999999250e+02,3.240000000000000000e+02,7.900006399999999473e+01,8.400024000000000513e+01
7.100000000000000000e+01,7.449996799999998984e+02,3.319999199999999746e+02,7.800000000000000000e+01,7.600032000000000210e+01
7.200000000000000000e+01,7.470003199999998742e+02,3.460003199999999879e+02,7.800000000000000000e+01,7.600032000000000210e+01
7.300000000000000000e+01,7.550003200000001016e+02,3.645000000000000000e+02,8.000000000000000000e+01,7.699967999999999790e+01
7.400000000000000000e+01,7.600000000000000000e+02,3.980001599999999939e+02,7.200000000000000000e+01,7.999992000000000303e+01
7.500000000000000000e+01,7.609996800000000121e+02,4.080002400000000193e+02,7.600000000000000000e+01,1.039996799999999979e+02
7.600000000000000000e+01,7.649996799999998984e+02,4.500000000000000000e+02,8.200000000000000000e+01,1.159999200000000030e+02
7.700000000000000000e+01,7.685004800000000387e+02,4.829997600000000375e+02,7.900006399999999473e+01,9.799992000000000303e+01
7.800000000000000000e+01,7.729996800000001258e+02,5.185000800000000254e+02,7.800000000000000000e+01,8.300016000000000815e+01
7.900000000000000000e+01,7.769996800000000121e+02,4.945003200000000447e+02,8.000000000000000000e+01,8.300016000000000815e+01
8.000000000000000000e+01,7.720000000000000000e+02,4.729996799999999553e+02,8.800000000000000000e+01,1.020002399999999909e+02
8.100000000000000000e+01,7.655001600000000508e+02,4.459996800000000121e+02,8.300006399999999473e+01,1.000000800000000112e+02
8.200000000000000000e+01,7.634995200000000750e+02,4.299998400000000061e+02,7.900006399999999473e+01,8.200007999999999697e+01
8.300000000000000000e+01,7.580006400000000895e+02,4.095000000000000000e+02,8.000000000000000000e+01,8.100000000000000000e+01
8.400000000000000000e+01,7.480000000000000000e+02,3.870000000000000000e+02,8.400000000000000000e+01,7.799975999999999487e+01
8.500000000000000000e+01,7.419993599999999105e+02,3.704997600000000375e+02,8.400000000000000000e+01,8.100000000000000000e+01
8.600000000000000000e+01,7.375001600000000508e+02,3.575001599999999939e+02,8.300006399999999473e+01,8.300016000000000815e+01
8.700000000000000000e+01,7.329996800000001258e+02,3.475000799999999685e+02,8.600000000000000000e+01,8.300016000000000815e+01
8.800000000000000000e+01,7.274995199999999613e+02,3.440001599999999939e+02,8.699993600000000527e+01,7.999992000000000303e+01
8.900000000000000000e+01,7.190003199999999879e+02,3.444998400000000061e+02,8.200000000000000000e+01,7.699967999999999790e+01
9.000000000000000000e+01,7.080000000000000000e+02,3.499999200000000315e+02,8.200000000000000000e+01,7.799975999999999487e+01
9.100000000000000000e+01,6.980006400000000895e+02,3.620001599999999371e+02,7.800000000000000000e+01,7.799975999999999487e+01
9.200000000000000000e+01,6.950003200000001016e+02,3.710001599999999939e+02,8.600000000000000000e+01,9.000000000000000000e+01
9.300000000000000000e+01,6.904998399999999492e+02,3.669998400000000061e+02,7.900006399999999473e+01,6.199999199999999888e+01
9.400000000000000000e+01,6.784998400000000629e+02,4.060000799999999685e+02,8.699993600000000527e+01,9.599976000000000909e+01
9.500000000000000000e+01,6.729996800000001258e+02,4.340001600000000508e+02,8.600000000000000000e+01,1.000000800000000112e+02
9.600000000000000000e+01,6.659993600000000242e+02,4.569998400000000061e+02,8.400000000000000000e+01,8.599967999999999790e+01
9.700000000000000000e+01,6.560000000000000000e+02,4.974998400000000061e+02,8.400000000000000000e+01,8.699975999999999487e+01
9.800000000000000000e+01,6.569996800000000121e+02,4.890002399999999625e+02,8.200000000000000000e+01,1.020002399999999909e+02
9.900000000000000000e+01,6.569996800000000121e+02,4.825000800000000254e+02,8.200000000000000000e+01,8.300016000000000815e+01
1.000000000000000000e+02,6.685004800000000387e+02,4.244997599999999807e+02,7.500006400000000895e+01,7.899984000000000606e+01
1.010000000000000000e+02,6.765004799999999250e+02,3.749997599999999807e+02,8.100006399999999473e+01,8.200007999999999697e+01
1.020000000000000000e+02,6.845004799999999250e+02,3.285000000000000000e+02,7.500006400000000895e+01,8.100000000000000000e+01
1.030000000000000000e+02,6.994995199999999613e+02,2.859998400000000061e+02,7.699993600000000527e+01,8.599967999999999790e+01
1.040000000000000000e+02,7.120000000000000000e+02,2.565000000000000000e+02,8.400000000000000000e+01,8.899992000000000303e+01
1.050000000000000000e+02,7.160000000000000000e+02,2.409998400000000061e+02,9.200000000000000000e+01,8.799983999999999185e+01
1.060000000000000000e+02,7.224998399999999492e+02,2.290003200000000163e+02,8.499993599999999105e+01,7.200000000000000000e+01
1.070000000000000000e+02,7.259993600000000242e+02,2.149999200000000030e+02,8.400000000000000000e+01,8.200007999999999697e+01
1.080000000000000000e+02,7.329996800000001258e+02,2.010002399999999909e+02,7.800000000000000000e+01,7.799975999999999487e+01
1.090000000000000000e+02,7.320000000000000000e+02,2.020003200000000163e+02,8.000000000000000000e+01,7.999992000000000303e+01
1.100000000000000000e+02,7.340006399999999758e+02,2.020003200000000163e+02,8.000000000000000000e+01,7.999992000000000303e+01
1.110000000000000000e+02,7.350003200000001016e+02,2.039997600000000091e+02,7.800000000000000000e+01,8.799983999999999185e+01
1.120000000000000000e+02,7.335001599999999371e+02,2.119996799999999837e+02,8.300006399999999473e+01,8.400024000000000513e+01
1.130000000000000000e+02,7.325004800000000387e+02,2.209996799999999837e+02,8.100006399999999473e+01,8.200007999999999697e+01
1.140000000000000000e+02,7.209996800000000121e+02,2.380003200000000163e+02,8.200000000000000000e+01,7.799975999999999487e+01
1.150000000000000000e+02,7.080000000000000000e+02,2.634998400000000061e+02,8.400000000000000000e+01,8.100000000000000000e+01
1.170000000000000000e+02,7.120000000000000000e+02,3.209997599999999807e+02,7.800000000000000000e+01,7.400015999999999394e+01
1.190000000000000000e+02,7.110003199999999879e+02,3.724999199999999746e+02,8.200000000000000000e+01,9.499967999999999790e+01
1.200000000000000000e+02,7.120000000000000000e+02,4.080002400000000193e+02,7.800000000000000000e+01,8.400024000000000513e+01
1.210000000000000000e+02,7.144998399999999492e+02,4.555000799999999685e+02,7.699993600000000527e+01,8.300016000000000815e+01
1.220000000000000000e+02,7.180006400000000895e+02,5.150001599999999371e+02,7.200000000000000000e+01,9.000000000000000000e+01
1.230000000000000000e+02,7.135001599999999371e+02,5.095000800000000254e+02,8.300006399999999473e+01,9.100007999999999697e+01
1.240000000000000000e+02,7.034995200000000750e+02,4.829997600000000375e+02,9.100006399999999473e+01,1.100001599999999939e+02
1.250000000000000000e+02,6.975001600000000508e+02,4.675003200000000447e+02,8.300006399999999473e+01,7.899984000000000606e+01
1.260000000000000000e+02,6.910003199999999879e+02,4.324996799999999553e+02,7.800000000000000000e+01,7.899984000000000606e+01
1.270000000000000000e+02,6.805004800000000387e+02,3.919996800000000121e+02,8.100006399999999473e+01,7.999992000000000303e+01
1.280000000000000000e+02,6.695001600000000508e+02,3.565000800000000254e+02,7.699993600000000527e+01,7.699967999999999790e+01
1.290000000000000000e+02,6.649996799999998984e+02,3.364999200000000315e+02,8.200000000000000000e+01,7.899984000000000606e+01
1.300000000000000000e+02,6.605004800000000387e+02,3.305001599999999939e+02,8.100006399999999473e+01,8.300016000000000815e+01
1.310000000000000000e+02,6.550003200000001016e+02,3.244996800000000121e+02,7.800000000000000000e+01,7.899984000000000606e+01
1.320000000000000000e+02,6.480000000000000000e+02,3.240000000000000000e+02,8.000000000000000000e+01,7.400015999999999394e+01
1.330000000000000000e+02,6.369996800000000121e+02,3.270002399999999625e+02,8.200000000000000000e+01,7.799975999999999487e+01
1.340000000000000000e+02,6.289996800000000121e+02,3.354998400000000061e+02,7.800000000000000000e+01,7.699967999999999790e+01
1.350000000000000000e+02,6.259993600000000242e+02,3.450002400000000193e+02,8.000000000000000000e+01,7.400015999999999394e+01
1.360000000000000000e+02,6.190003199999999879e+02,3.544999199999999746e+02,8.200000000000000000e+01,9.100007999999999697e+01
1.370000000000000000e+02,6.104998400000000629e+02,3.710001599999999939e+02,7.900006399999999473e+01,8.799983999999999185e+01
1.380000000000000000e+02,6.055001600000000508e+02,3.890001600000000508e+02,7.099993600000000527e+01,7.799975999999999487e+01
1.390000000000000000e+02,5.920000000000000000e+02,4.180003199999999879e+02,7.600000000000000000e+01,7.600032000000000210e+01
1.400000000000000000e+02,5.859993600000000242e+02,4.385001599999999939e+02,9.200000000000000000e+01,1.149998400000000061e+02
1.410000000000000000e+02,5.779993600000000242e+02,4.469997599999999807e+02,8.000000000000000000e+01,6.600002399999999625e+01
1.420000000000000000e+02,5.689996800000000121e+02,4.839998400000000061e+02,8.200000000000000000e+01,6.799996799999999553e+01
1.430000000000000000e+02,5.790003199999999879e+02,5.080003199999999879e+02,7.400000000000000000e+01,6.799996799999999553e+01
1.440000000000000000e+02,5.744998399999999492e+02,5.119999200000000315e+02,7.900006399999999473e+01,7.600032000000000210e+01
1.450000000000000000e+02,5.940006399999999758e+02,4.890002399999999625e+02,8.400000000000000000e+01,7.600032000000000210e+01
1.460000000000000000e+02,6.030003199999999879e+02,4.770000000000000000e+02,9.600000000000000000e+01,9.400032000000000210e+01
1.470000000000000000e+02,6.129996800000000121e+02,4.600000800000000254e+02,8.400000000000000000e+01,7.999992000000000303e+01
1.480000000000000000e+02,6.184998399999999492e+02,4.549996799999999553e+02,8.699993600000000527e+01,7.799975999999999487e+01
1.490000000000000000e+02,6.280000000000000000e+02,4.479998400000000629e+02,8.800000000000000000e+01,7.200000000000000000e+01
1.500000000000000000e+02,6.335001599999999371e+02,4.495003200000000447e+02,8.100006399999999473e+01,7.500023999999999091e+01
1.510000000000000000e+02,6.390003199999999879e+02,4.545000000000000000e+02,7.800000000000000000e+01,7.500023999999999091e+01
1.520000000000000000e+02,6.455001600000000508e+02,4.610001599999999939e+02,8.499993599999999105e+01,8.400024000000000513e+01
1.530000000000000000e+02,6.499993600000000242e+02,4.739997599999999807e+02,7.600000000000000000e+01,8.799983999999999185e+01
1.540000000000000000e+02,6.520000000000000000e+02,4.905000000000000000e+02,8.000000000000000000e+01,9.100007999999999697e+01
1.550000000000000000e+02,6.535001599999999371e+02,5.044996800000000121e+02,7.699993600000000527e+01,7.500023999999999091e+01
1.560000000000000000e+02,6.619993599999999105e+02,5.365000800000000254e+02,7.600000000000000000e+01,7.699967999999999790e+01
1.570000000000000000e+02,6.600000000000000000e+02,5.220000000000000000e+02,7.800000000000000000e+01,8.799983999999999185e+01
1.580000000000000000e+02,6.544998399999999492e+02,4.929998400000000629e+02,7.699993600000000527e+01,9.000000000000000000e+01
1.590000000000000000e+02,6.495001600000000508e+02,4.684996800000000121e+02,8.100006399999999473e+01,1.049997599999999949e+02
1.600000000000000000e+02,6.449996799999998984e+02,4.520001599999999371e+02,7.400000000000000000e+01,6.999998399999999776e+01
1.610000000000000000e+02,6.434995200000000750e+02,4.240000800000000254e+02,7.500006400000000895e+01,8.200007999999999697e+01
1.620000000000000000e+02,6.419993599999999105e+02,4.160001599999999939e+02,8.000000000000000000e+01,6.999998399999999776e+01
1.630000000000000000e+02,6.434995200000000750e+02,4.060000799999999685e+02,7.900006399999999473e+01,7.600032000000000210e+01
1.640000000000000000e+02,6.499993600000000242e+02,3.964996800000000121e+02,8.000000000000000000e+01,7.699967999999999790e+01
1.650000000000000000e+02,6.560000000000000000e+02,3.859999199999999746e+02,7.600000000000000000e+01,7.600032000000000210e+01
1.660000000000000000e+02,6.600000000000000000e+02,3.814999200000000315e+02,7.200000000000000000e+01,6.700003200000000447e+01
1.670000000000000000e+02,6.680000000000000000e+02,3.665001600000000508e+02,7.600000000000000000e+01,7.099999199999999178e+01
1.680000000000000000e+02,6.849996799999998984e+02,3.559996800000000121e+02,7.400000000000000000e+01,7.200000000000000000e+01
1.690000000000000000e+02,6.980006400000000895e+02,3.585002400000000193e+02,7.600000000000000000e+01,7.500023999999999091e+01
1.700000000000000000e+02,7.074995199999999613e+02,3.679999199999999746e+02,7.099993600000000527e+01,6.999998399999999776e+01
1.710000000000000000e+02,7.089996800000000121e+02,3.765002399999999625e+02,7.400000000000000000e+01,8.699975999999999487e+01
1.720000000000000000e+02,7.070003199999998742e+02,3.939998400000000061e+02,7.800000000000000000e+01,8.799983999999999185e+01
1.730000000000000000e+02,7.049996799999998984e+02,4.035002400000000193e+02,8.200000000000000000e+01,7.699967999999999790e+01
1.740000000000000000e+02,7.100006399999999758e+02,4.154997600000000375e+02,7.600000000000000000e+01,6.899997600000000375e+01
1.750000000000000000e+02,7.144998399999999492e+02,4.489999200000000315e+02,7.500006400000000895e+01,6.999998399999999776e+01
1.760000000000000000e+02,7.169996800000000121e+02,4.379997600000000375e+02,7.400000000000000000e+01,4.800002399999999625e+01
1.770000000000000000e+02,7.234995200000000750e+02,5.009997600000000375e+02,8.499993599999999105e+01,1.100001599999999939e+02
1.780000000000000000e+02,7.314995199999999613e+02,5.029999199999999746e+02,7.300006399999999473e+01,1.039996799999999979e+02
1.790000000000000000e+02,7.259993600000000242e+02,4.905000000000000000e+02,7.600000000000000000e+01,7.099999199999999178e+01
1.800000000000000000e+02,7.180006400000000895e+02,4.459996800000000121e+02,7.200000000000000000e+01,7.200000000000000000e+01
1.810000000000000000e+02,7.154995200000000750e+02,4.080002400000000193e+02,7.099993600000000527e+01,6.799996799999999553e+01
1.820000000000000000e+02,7.104998399999999492e+02,3.775003200000000447e+02,7.300006399999999473e+01,7.899984000000000606e+01
1.830000000000000000e+02,7.085004800000000387e+02,3.610000799999999685e+02,7.900006399999999473e+01,9.200016000000000815e+01
1.840000000000000000e+02,7.085004800000000387e+02,3.465000000000000000e+02,7.099993600000000527e+01,6.099998399999999776e+01
1.850000000000000000e+02,7.009996800000000121e+02,3.244996800000000121e+02,6.800000000000000000e+01,7.699967999999999790e+01
1.860000000000000000e+02,6.920000000000000000e+02,3.004999199999999746e+02,7.200000000000000000e+01,7.099999199999999178e+01
1.870000000000000000e+02,6.910003199999999879e+02,2.920003200000000447e+02,7.000000000000000000e+01,6.799996799999999553e+01
1.880000000000000000e+02,6.895001600000000508e+02,2.974996800000000121e+02,6.900006399999999473e+01,6.700003200000000447e+01
1.890000000000000000e+02,6.849996799999998984e+02,3.019996800000000121e+02,7.400000000000000000e+01,7.200000000000000000e+01
1.910000000000000000e+02,6.700006399999999758e+02,3.244996800000000121e+02,7.600000000000000000e+01,7.099999199999999178e+01
1.920000000000000000e+02,6.619993599999999105e+02,3.375000000000000000e+02,6.800000000000000000e+01,6.299999999999999289e+01
1.930000000000000000e+02,6.510003199999999879e+02,3.600000000000000000e+02,7.000000000000000000e+01,5.999997599999999665e+01
1.940000000000000000e+02,6.390003199999999879e+02,3.794997599999999807e+02,7.000000000000000000e+01,6.899997600000000375e+01
1.950000000000000000e+02,6.394995200000000750e+02,3.745000800000000254e+02,7.099993600000000527e+01,5.299999199999999888e+01
1.960000000000000000e+02,6.300006399999999758e+02,4.430001599999999939e+02,6.000000000000000000e+01,6.600002399999999625e+01
1.970000000000000000e+02,6.200000000000000000e+02,4.610001599999999939e+02,8.000000000000000000e+01,9.799992000000000303e+01
1.980000000000000000e+02,6.129996800000000121e+02,4.829997600000000375e+02,7.000000000000000000e+01,7.200000000000000000e+01
1.990000000000000000e+02,6.045004800000000387e+02,5.209999199999999746e+02,6.699993600000000527e+01,7.200000000000000000e+01
2.000000000000000000e+02,6.020006399999999758e+02,4.970001599999999371e+02,6.800000000000000000e+01,7.799975999999999487e+01
2.010000000000000000e+02,6.000000000000000000e+02,4.749998400000000061e+02,6.800000000000000000e+01,9.000000000000000000e+01
2.020000000000000000e+02,6.000000000000000000e+02,4.624999199999999746e+02,6.400000000000000000e+01,6.299999999999999289e+01
2.030000000000000000e+02,5.940006399999999758e+02,4.360003199999999879e+02,6.600000000000000000e+01,6.400000800000000822e+01
2.040000000000000000e+02,5.880000000000000000e+02,4.084999199999999746e+02,6.800000000000000000e+01,6.099998399999999776e+01
2.050000000000000000e+02,5.929996800000000121e+02,3.980001599999999939e+02,7.000000000000000000e+01,6.400000800000000822e+01
2.060000000000000000e+02,6.045004800000000387e+02,3.960000000000000568e+02,7.099993600000000527e+01,6.799996799999999553e+01
2.070000000000000000e+02,6.099993600000000242e+02,3.949999199999999746e+02,7.600000000000000000e+01,6.799996799999999553e+01
2.080000000000000000e+02,6.160000000000000000e+02,3.970000800000000254e+02,7.200000000000000000e+01,6.999998399999999776e+01
2.090000000000000000e+02,6.215001600000000508e+02,3.990002399999999625e+02,6.900006399999999473e+01,6.999998399999999776e+01
2.100000000000000000e+02,6.249996800000000121e+02,4.019997599999999807e+02,7.000000000000000000e+01,6.999998399999999776e+01
2.110000000000000000e+02,6.280000000000000000e+02,4.054996799999999553e+02,7.000000000000000000e+01,6.899997600000000375e+01
2.120000000000000000e+02,6.340006399999999758e+02,4.185000000000000568e+02,6.800000000000000000e+01,6.500001600000000224e+01
2.130000000000000000e+02,6.350003199999999879e+02,4.289997599999999807e+02,7.000000000000000000e+01,8.599967999999999790e+01
2.150000000000000000e+02,6.369996800000000121e+02,4.739997599999999807e+02,7.000000000000000000e+01,7.600032000000000210e+01
2.160000000000000000e+02,6.394995200000000750e+02,4.849999199999999746e+02,6.300006400000000184e+01,6.199999199999999888e+01
2.170000000000000000e+02,6.360000000000000000e+02,4.610001599999999939e+02,6.800000000000000000e+01,6.799996799999999553e+01
2.180000000000000000e+02,6.360000000000000000e+02,4.375000800000000254e+02,6.800000000000000000e+01,6.500001600000000224e+01
2.190000000000000000e+02,6.350003199999999879e+02,4.244997599999999807e+02,7.400000000000000000e+01,8.899992000000000303e+01
2.200000000000000000e+02,6.419993599999999105e+02,4.005000000000000000e+02,8.000000000000000000e+01,8.500032000000000210e+01
2.210000000000000000e+02,6.499993600000000242e+02,3.890001600000000508e+02,7.600000000000000000e+01,7.799975999999999487e+01
2.220000000000000000e+02,6.580006400000000895e+02,3.839997599999999807e+02,7.400000000000000000e+01,7.200000000000000000e+01
2.230000000000000000e+02,6.640000000000000000e+02,3.769999200000000315e+02,7.200000000000000000e+01,7.200000000000000000e+01
2.240000000000000000e+02,6.725004800000000387e+02,3.679999199999999746e+02,7.300006399999999473e+01,7.200000000000000000e+01
2.250000000000000000e+02,6.790003199999999879e+02,3.659997600000000375e+02,7.800000000000000000e+01,6.999998399999999776e+01
2.260000000000000000e+02,6.830003199999999879e+02,3.694996800000000121e+02,7.000000000000000000e+01,7.699967999999999790e+01
2.270000000000000000e+02,6.800000000000000000e+02,3.845001599999999371e+02,7.200000000000000000e+01,8.500032000000000210e+01
2.280000000000000000e+02,6.765004799999999250e+02,3.960000000000000568e+02,7.099993600000000527e+01,7.200000000000000000e+01
2.290000000000000000e+02,6.760000000000000000e+02,4.095000000000000000e+02,7.000000000000000000e+01,6.899997600000000375e+01
2.300000000000000000e+02,6.750003200000001016e+02,4.289997599999999807e+02,7.000000000000000000e+01,6.600002399999999625e+01
2.310000000000000000e+02,6.794995199999999613e+02,4.189996800000000121e+02,5.500006400000000184e+01,4.199997599999999665e+01
2.320000000000000000e+02,6.809996800000000121e+02,4.129999199999999746e+02,6.600000000000000000e+01,6.199999199999999888e+01
2.330000000000000000e+02,6.800000000000000000e+02,4.209998399999999492e+02,6.800000000000000000e+01,7.400015999999999394e+01
2.340000000000000000e+02,6.904998399999999492e+02,3.765002399999999625e+02,6.499993599999999105e+01,7.099999199999999178e+01
2.350000000000000000e+02,6.935001599999999371e+02,3.399998400000000061e+02,7.300006399999999473e+01,7.200000000000000000e+01
2.360000000000000000e+02,6.910003199999999879e+02,3.205000800000000254e+02,7.400000000000000000e+01,1.010001600000000082e+02
2.370000000000000000e+02,6.895001600000000508e+02,2.855001599999999939e+02,7.099993600000000527e+01,8.899992000000000303e+01
